,2010-02-10 06:00:00,2010-02-10 09:00:00,2010-02-10 12:00:00,2010-02-10 15:00:00,2010-02-10 18:00:00,2010-02-10 21:00:00,2010-02-11 00:00:00,2010-02-11 03:00:00,2010-02-11 06:00:00
DWPC,-5.13,-5.64,-6.51,-6.79,-5.64,-5.34,-6.48,-7.48,-8.71
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MCLD,98.0,53.0,3.0,1.0,-9999.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.32,0.14,0.15,0.13,0.12,0.04,0.05,0.03
PRES,981.9,984.6,987.3,990.8,992.4,991.9,993.5,994.5,994.6
TMPC,-4.26,-4.66,-5.46,-5.76,-4.56,-4.36,-5.66,-6.66,-7.86
UWND,7.5,7.7,6.2,5.9,5.4,4.8,4.1,3.4,2.8
VWND,-7.7,-7.6,-8.3,-6.9,-6.2,-5.2,-3.7,-3.3,-2.9
WSPD,10.748953437428224,10.818964830333815,10.36001930500132,9.078546139112804,8.221921916437786,7.076722405181653,5.522680508593631,4.738143096192853,4.031128874149275
