,2011-10-07 06:00:00,2011-10-07 09:00:00,2011-10-07 12:00:00,2011-10-07 15:00:00,2011-10-07 18:00:00,2011-10-07 21:00:00,2011-10-08 00:00:00,2011-10-08 03:00:00,2011-10-08 06:00:00
DWPC,10.11,9.34,8.82,11.11,12.51,13.39,14.33,14.0,13.29
HCLD,0.0,0.0,0.0,0.0,6.0,31.0,65.0,91.0,99.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.4,997.8,998.7,999.4,998.8,996.9,997.4,998.1,997.9
TMPC,14.64,13.64,12.94,19.44,25.14,25.44,19.44,17.74,16.54
UWND,-1.6,-1.3,-1.1,-1.1,-0.4,-0.5,-1.4,-1.4,-1.1
VWND,2.8,2.8,2.8,3.4,4.5,4.5,3.3,3.2,3.2
WSPD,3.2249030993194197,3.087069808086626,3.0083217912982647,3.5735136770411273,4.517742799230607,4.527692569068709,3.584689665786984,3.492849839314596,3.3837848631377265
