,2012-07-16 06:00:00,2012-07-16 09:00:00,2012-07-16 12:00:00,2012-07-16 15:00:00,2012-07-16 18:00:00,2012-07-16 21:00:00,2012-07-17 00:00:00,2012-07-17 03:00:00,2012-07-17 06:00:00
DWPC,20.24,19.37,21.26,23.79,24.68,24.74,24.96,22.9,22.11
HCLD,18.0,0.0,4.0,33.0,25.0,36.0,48.0,31.0,29.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.22,0.25,0.2,0.0,0.0
PRES,990.0,989.3,989.2,988.8,987.9,986.3,985.4,985.7,985.4
TMPC,21.34,20.14,22.34,26.84,28.94,28.94,26.94,23.44,22.54
UWND,0.9,1.1,0.6,0.1,0.9,0.9,0.9,0.9,1.4
VWND,1.4,1.0,1.4,2.1,1.8,1.9,2.3,2.1,1.5
WSPD,1.6643316977093237,1.4866068747318506,1.5231546211727816,2.1023796041628637,2.012461179749811,2.1023796041628637,2.4698178070456938,2.2847319317591728,2.0518284528683193
