,2014-08-09 06:00:00,2014-08-09 09:00:00,2014-08-09 12:00:00,2014-08-09 15:00:00,2014-08-09 18:00:00,2014-08-09 21:00:00,2014-08-10 00:00:00,2014-08-10 03:00:00,2014-08-10 06:00:00
DWPC,16.33,15.62,15.54,15.81,17.77,19.4,20.55,19.18,18.63
HCLD,1.0,23.0,-9999.0,11.0,51.0,1.0,45.0,26.0,0.0
LCLD,98.0,91.0,99.0,100.0,68.0,10.0,28.0,3.0,1.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.03,0.01,0.0,0.09,0.0,0.0
PRES,988.5,987.9,988.4,989.6,988.9,987.5,987.6,988.6,987.8
TMPC,18.44,17.44,17.54,18.64,23.74,26.24,23.84,20.04,19.04
UWND,-3.1,-3.0,-3.0,-3.0,-2.8,-2.0,-1.6,-1.8,-1.6
VWND,-0.2,-1.0,-1.1,-1.3,-1.4,-1.6,-2.2,-2.0,-2.1
WSPD,3.1064449134018135,3.1622776601683795,3.1953090617340916,3.269556544854363,3.1304951684997055,2.5612496949731396,2.720294101747089,2.6907248094147422,2.6400757564888173
