,2014-08-25 06:00:00,2014-08-25 09:00:00,2014-08-25 12:00:00,2014-08-25 15:00:00,2014-08-25 18:00:00,2014-08-25 21:00:00,2014-08-26 00:00:00,2014-08-26 03:00:00,2014-08-26 06:00:00
DWPC,22.58,21.55,21.02,23.2,23.28,23.71,24.74,23.19,22.43
HCLD,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.12
PRES,988.4,988.0,989.2,989.8,989.3,987.7,988.1,988.9,989.3
TMPC,23.74,22.54,21.94,28.24,32.64,33.14,29.14,25.14,23.84
UWND,-0.4,-0.9,-0.2,-0.3,0.3,0.4,0.1,-0.5,0.9
VWND,2.4,2.1,2.2,2.2,1.9,2.3,1.8,2.6,2.6
WSPD,2.4331050121192876,2.2847319317591728,2.209072203437452,2.220360331117452,1.9235384061671343,2.33452350598575,1.8027756377319946,2.6476404589747453,2.751363298439521
