,2011-11-21 06:00:00,2011-11-21 09:00:00,2011-11-21 12:00:00,2011-11-21 15:00:00,2011-11-21 18:00:00,2011-11-21 21:00:00,2011-11-22 00:00:00,2011-11-22 03:00:00,2011-11-22 06:00:00
DWPC,3.34,3.84,3.95,4.94,6.33,7.0,6.89,6.92,7.07
HCLD,78.0,23.0,7.0,41.0,41.0,87.0,95.0,93.0,99.0
LCLD,69.0,92.0,14.0,78.0,34.0,10.0,48.0,0.0,2.0
MCLD,85.0,64.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0
PRCP,0.0,0.14,0.0,0.03,0.01,0.0,0.0,0.0,0.0
PRES,995.6,994.9,994.9,995.2,993.7,992.2,992.5,991.4,990.6
TMPC,5.94,5.94,4.64,7.04,10.44,11.24,9.04,7.94,7.64
UWND,-3.3,-3.0,-2.2,-2.0,-0.9,0.0,-1.3,-2.4,-3.0
VWND,-1.7,-1.0,-0.5,0.3,0.3,0.0,-1.6,-1.1,-0.8
WSPD,3.712142238654117,3.1622776601683795,2.2561028345356955,2.0223748416156684,0.9486832980505138,0.0,2.0615528128088303,2.640075756488817,3.104834939252005
