,2011-06-28 06:00:00,2011-06-28 09:00:00,2011-06-28 12:00:00,2011-06-28 15:00:00,2011-06-28 18:00:00,2011-06-28 21:00:00,2011-06-29 00:00:00,2011-06-29 03:00:00,2011-06-29 06:00:00
DWPC,20.59,17.21,15.55,16.8,17.43,18.48,19.55,15.08,14.97
HCLD,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,986.5,987.2,988.8,989.9,990.1,988.8,989.1,990.6,990.6
TMPC,20.94,17.64,16.34,21.24,23.84,24.34,22.54,16.04,15.84
UWND,2.0,1.6,1.3,1.7,2.1,1.2,0.4,-0.2,-0.7
VWND,-1.9,-2.8,-2.5,-3.0,-2.3,-2.9,-1.9,-1.4,-1.5
WSPD,2.758622844826744,3.2249030993194197,2.817800560721074,3.448187929913334,3.1144823004794873,3.138470965295043,1.9416487838947598,1.414213562373095,1.6552945357246849
