,2012-08-04 06:00:00,2012-08-04 09:00:00,2012-08-04 12:00:00,2012-08-04 15:00:00,2012-08-04 18:00:00,2012-08-04 21:00:00,2012-08-05 00:00:00,2012-08-05 03:00:00,2012-08-05 06:00:00
DWPC,21.68,21.52,22.11,23.21,25.0,26.02,25.44,23.79,22.73
HCLD,78.0,0.0,6.0,58.0,98.0,98.0,88.0,77.0,89.0
LCLD,2.0,26.0,86.0,93.0,73.0,7.0,-9999.0,2.0,8.0
MCLD,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0
PRCP,0.0,0.0,0.1,0.17,0.35,1.66,3.25,2.36,3.62
PRES,985.1,985.1,985.8,985.1,986.4,983.9,983.9,985.0,984.7
TMPC,21.94,21.74,22.74,24.24,27.04,27.74,26.24,24.24,23.04
UWND,-1.7,-1.4,-1.4,-2.2,1.0,0.8,0.9,0.3,1.2
VWND,1.7,1.5,2.4,2.0,3.7,3.8,2.6,3.9,2.0
WSPD,2.4041630560342613,2.0518284528683193,2.778488797889961,2.973213749463701,3.83275357934736,3.8832975677895196,2.751363298439521,3.9115214431215892,2.33238075793812
