,2019-06-09 06:00:00,2019-06-09 09:00:00,2019-06-09 12:00:00,2019-06-09 15:00:00,2019-06-09 18:00:00,2019-06-09 21:00:00,2019-06-10 00:00:00,2019-06-10 03:00:00,2019-06-10 06:00:00
DWPC,16.5,16.24,17.0,18.98,19.59,20.22,20.5,19.28,18.55
HCLD,95.0,80.0,84.0,100.0,100.0,69.0,35.0,3.0,5.0
LCLD,42.0,0.0,0.0,76.0,87.0,70.0,44.0,2.0,1.0
MCLD,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.04,0.14,0.13,0.17,0.01,0.0
PRES,984.7,984.0,984.8,985.5,985.7,984.8,985.2,986.5,986.6
TMPC,17.74,16.94,18.34,21.74,22.94,26.04,24.44,20.54,19.64
UWND,-3.4,-2.7,-2.0,-2.7,-1.5,0.6,1.0,1.5,2.1
VWND,-0.6,-0.7,-1.8,-0.8,-1.4,-2.9,-3.8,-3.0,-3.6
WSPD,3.4525353003264136,2.7892651361962706,2.6907248094147422,2.816025568065745,2.0518284528683193,2.9614185789921694,3.9293765408777,3.3541019662496847,4.167733196834941
