,2015-05-05 06:00:00,2015-05-05 09:00:00,2015-05-05 12:00:00,2015-05-05 15:00:00,2015-05-05 18:00:00,2015-05-05 21:00:00,2015-05-06 00:00:00,2015-05-06 03:00:00,2015-05-06 06:00:00
DWPC,15.96,15.88,15.48,15.54,15.12,14.64,16.38,15.67,15.26
HCLD,99.0,100.0,100.0,79.0,55.0,62.0,84.0,22.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,66.0,84.0,30.0,31.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,2.94,0.81,0.0,0.0,0.0,2.3,0.03,0.13
PRES,993.3,993.9,994.1,994.6,994.1,992.7,993.2,994.2,994.5
TMPC,18.84,17.84,17.64,22.14,25.84,26.94,23.24,19.94,18.54
UWND,2.5,2.8,1.4,3.9,4.7,4.0,2.3,0.6,0.9
VWND,4.3,2.9,3.9,5.5,4.9,4.5,3.3,3.2,3.6
WSPD,4.973932046178355,4.031128874149275,4.1436698710201325,6.7424031324150295,6.789698078707183,6.020797289396148,4.022437072223753,3.2557641192199416,3.710795063055895
