,2012-09-15 06:00:00,2012-09-15 09:00:00,2012-09-15 12:00:00,2012-09-15 15:00:00,2012-09-15 18:00:00,2012-09-15 21:00:00,2012-09-16 00:00:00,2012-09-16 03:00:00,2012-09-16 06:00:00
DWPC,9.18,7.45,7.36,11.36,11.65,11.11,10.29,8.22,8.16
HCLD,74.0,74.0,26.0,7.0,1.0,0.0,0.0,43.0,7.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,998.5,998.2,998.6,998.7,997.1,995.1,994.4,994.8,993.8
TMPC,11.14,9.34,9.34,19.34,23.84,23.14,12.84,13.34,11.74
UWND,-1.4,-1.1,-1.0,-0.9,-0.7,-0.2,-0.6,-0.9,-0.7
VWND,-0.9,0.6,-0.5,0.0,0.5,0.3,0.2,1.7,1.7
WSPD,1.6643316977093237,1.252996408614167,1.118033988749895,0.9,0.8602325267042626,0.36055512754639896,0.6324555320336759,1.9235384061671343,1.8384776310850235
