,2016-04-23 06:00:00,2016-04-23 09:00:00,2016-04-23 12:00:00,2016-04-23 15:00:00,2016-04-23 18:00:00,2016-04-23 21:00:00,2016-04-24 00:00:00,2016-04-24 03:00:00,2016-04-24 06:00:00
DWPC,4.23,3.98,4.87,8.13,8.14,7.74,9.4,7.81,6.67
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.3,992.9,993.9,994.5,993.7,991.3,990.0,990.2,989.6
TMPC,7.74,6.84,7.14,12.84,16.74,18.74,17.14,13.24,11.64
UWND,-1.8,-1.8,-2.2,-2.8,-1.8,-1.7,-2.3,-2.7,-1.8
VWND,-5.5,-3.3,-2.1,0.3,0.5,1.4,2.3,3.7,4.0
WSPD,5.7870545184921145,3.7589892258425004,3.0413812651491097,2.8160255680657444,1.8681541692269406,2.202271554554524,3.2526911934581184,4.580392996239516,4.386342439892262
