,2013-05-17 06:00:00,2013-05-17 09:00:00,2013-05-17 12:00:00,2013-05-17 15:00:00,2013-05-17 18:00:00,2013-05-17 21:00:00,2013-05-18 00:00:00,2013-05-18 03:00:00,2013-05-18 06:00:00
DWPC,17.5,16.62,16.88,18.03,17.67,17.22,17.44,17.03,16.69
HCLD,84.0,78.0,66.0,58.0,46.0,40.0,92.0,96.0,48.0
LCLD,0.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,1.0
MCLD,1.0,0.0,4.0,29.0,1.0,0.0,2.0,0.0,0.0
PRCP,0.0,0.98,0.18,0.61,0.38,0.33,0.02,0.02,0.0
PRES,986.6,986.8,987.2,987.5,986.8,985.8,986.2,986.4,986.3
TMPC,18.64,17.24,17.94,22.74,24.54,22.74,20.24,17.64,17.04
UWND,-1.0,-0.8,-1.8,-1.9,-2.8,-3.4,-3.3,-3.0,-2.7
VWND,2.2,1.9,1.6,3.1,4.2,4.8,1.6,-0.3,-0.3
WSPD,2.4166091947189146,2.0615528128088303,2.4083189157584592,3.6359317925395684,5.047771785649585,5.882176467941097,3.6674241641784495,3.014962686336267,2.716615541441225
