,2016-01-09 06:00:00,2016-01-09 09:00:00,2016-01-09 12:00:00,2016-01-09 15:00:00,2016-01-09 18:00:00,2016-01-09 21:00:00,2016-01-10 00:00:00,2016-01-10 03:00:00,2016-01-10 06:00:00
DWPC,4.42,3.47,4.01,3.76,3.5,2.09,-0.65,-3.33,-6.31
HCLD,12.0,19.0,57.0,100.0,100.0,100.0,100.0,100.0,98.0
LCLD,22.0,33.0,79.0,55.0,49.0,99.0,71.0,100.0,100.0
MCLD,0.0,0.0,24.0,51.0,99.0,100.0,88.0,67.0,87.0
PRCP,0.0,0.0,0.11,0.17,2.46,12.81,0.48,0.52,0.83
PRES,982.4,982.4,983.8,983.6,981.1,980.1,979.6,981.2,981.5
TMPC,5.24,4.04,4.54,4.94,5.24,3.44,1.14,-1.36,-3.86
UWND,4.8,3.3,2.1,0.6,-2.9,2.5,1.3,3.5,5.3
VWND,3.5,1.5,2.1,-2.8,-4.1,-6.5,-10.3,-9.7,-9.7
WSPD,5.940538696111658,3.6249137920783716,2.9698484809834995,2.8635642126552705,5.021951811795888,6.96419413859206,10.381714694596457,10.31212878119741,11.053506231056279
