,2016-04-02 06:00:00,2016-04-02 09:00:00,2016-04-02 12:00:00,2016-04-02 15:00:00,2016-04-02 18:00:00,2016-04-02 21:00:00,2016-04-03 00:00:00,2016-04-03 03:00:00,2016-04-03 06:00:00
DWPC,-0.9,-4.14,-4.26,-3.34,-0.64,-4.63,-6.04,-5.32,-7.18
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,-9999.0,0.0,0.0,8.0,78.0,31.0,-9999.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0
PRES,985.4,984.5,982.4,980.9,980.0,983.0,986.4,989.7,991.3
TMPC,4.04,1.84,1.24,6.34,9.54,7.34,4.34,2.14,0.34
UWND,4.0,3.6,4.7,11.4,14.3,10.5,5.3,1.9,0.8
VWND,-2.4,-0.9,3.0,2.7,-6.2,-8.7,-5.8,-4.2,-2.2
WSPD,4.66476151587624,3.710795063055895,5.57584074378026,11.715374513859981,15.586211855354719,13.635981812836214,7.856844150166147,4.6097722286464435,2.340939982143925
