,2019-05-09 06:00:00,2019-05-09 09:00:00,2019-05-09 12:00:00,2019-05-09 15:00:00,2019-05-09 18:00:00,2019-05-09 21:00:00,2019-05-10 00:00:00,2019-05-10 03:00:00,2019-05-10 06:00:00
DWPC,17.16,16.98,16.6,17.13,16.58,14.57,12.13,8.36,6.04
HCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
LCLD,4.0,5.0,34.0,100.0,100.0,68.0,72.0,94.0,93.0
MCLD,52.0,1.0,26.0,100.0,50.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.5,4.04,1.44,2.06,0.38,0.0,0.0,0.0
PRES,980.5,979.2,978.7,979.3,980.4,980.7,982.4,985.8,987.3
TMPC,18.74,18.84,18.04,19.14,18.14,19.54,16.84,12.84,10.74
UWND,-0.4,0.3,1.4,2.3,4.7,4.2,5.0,4.5,3.9
VWND,3.8,5.0,7.4,6.9,1.6,-1.6,-2.0,-2.7,-1.6
WSPD,3.82099463490856,5.008991914547277,7.531268153505093,7.273238618387273,4.964876634922565,4.494441010848846,5.385164807134504,5.24785670536077,4.215447781671599
