,2018-11-24 06:00:00,2018-11-24 09:00:00,2018-11-24 12:00:00,2018-11-24 15:00:00,2018-11-24 18:00:00,2018-11-24 21:00:00,2018-11-25 00:00:00,2018-11-25 03:00:00,2018-11-25 06:00:00
DWPC,6.01,6.08,6.52,5.49,3.85,3.53,3.74,4.3,4.25
HCLD,100.0,78.0,71.0,0.0,0.0,0.0,0.0,99.0,99.0
LCLD,96.0,100.0,99.0,97.0,64.0,0.0,0.0,0.0,0.0
MCLD,78.0,85.0,57.0,21.0,10.0,0.0,0.0,1.0,50.0
PRCP,0.0,1.8499999999999999,0.22000000000000003,0.12000000000000001,0.0,0.0,0.0,0.0,0.0
PRES,976.7,975.1,974.9,976.2,976.5,977.2,978.6,979.9,980.0
TMPC,7.74,7.54,7.84,8.44,11.64,12.44,8.64,8.14,7.74
UWND,2.3,2.9,3.9,6.4,6.0,5.1,2.4,0.9,-1.0
VWND,6.4,4.6,3.6,1.5,1.0,1.6,1.7,1.9,1.6
WSPD,6.800735254367722,5.437830449729009,5.30754180388624,6.573431371817919,6.082762530298219,5.345091205957107,2.9410882339705484,2.1023796041628637,1.886796226411321
