,2013-04-05 06:00:00,2013-04-05 09:00:00,2013-04-05 12:00:00,2013-04-05 15:00:00,2013-04-05 18:00:00,2013-04-05 21:00:00,2013-04-06 00:00:00,2013-04-06 03:00:00,2013-04-06 06:00:00
DWPC,0.85,2.34,1.52,0.58,0.75,0.88,1.6,1.38,1.8
HCLD,1.0,0.0,0.0,14.0,10.0,10.0,34.0,73.0,83.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,83.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.6,991.1,993.0,994.4,994.4,992.1,991.9,992.1,990.5
TMPC,5.34,3.94,2.24,5.64,9.24,10.64,8.34,6.14,5.74
UWND,2.7,-0.1,-1.5,-2.2,-1.6,-1.6,-2.2,-2.7,-2.0
VWND,-1.7,-3.9,-3.4,-3.6,-2.8,-1.3,-0.2,2.1,3.4
WSPD,3.1906112267087634,3.9012818406262317,3.716180835212409,4.219004621945797,3.2249030993194197,2.0615528128088303,2.209072203437452,3.420526275297414,3.944616584663204
