,2015-01-29 06:00:00,2015-01-29 09:00:00,2015-01-29 12:00:00,2015-01-29 15:00:00,2015-01-29 18:00:00,2015-01-29 21:00:00,2015-01-30 00:00:00,2015-01-30 03:00:00,2015-01-30 06:00:00
DWPC,-1.1,1.7,4.97,2.59,-1.11,-0.72,-1.78,-3.83,-7.07
HCLD,96.0,67.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,92.0,95.0,99.0,100.0,100.0,100.0,98.0
MCLD,58.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.23,0.22,0.2,0.08,0.08,0.13,0.02
PRES,984.6,981.2,979.4,981.7,986.8,990.2,994.6,997.5,999.3
TMPC,1.34,2.94,5.84,3.64,2.04,2.34,0.94,-0.66,-2.36
UWND,-0.8,0.8,3.8,9.0,6.3,5.6,5.9,4.1,3.5
VWND,9.3,9.5,7.0,-1.7,-8.4,-6.7,-5.9,-7.0,-7.3
WSPD,9.334345183246654,9.533624704172071,7.964923100695951,9.159148432032314,10.5,8.73212459828649,8.34386001800126,8.112336284942828,8.095677859203638
