,2015-04-01 06:00:00,2015-04-01 09:00:00,2015-04-01 12:00:00,2015-04-01 15:00:00,2015-04-01 18:00:00,2015-04-01 21:00:00,2015-04-02 00:00:00,2015-04-02 03:00:00,2015-04-02 06:00:00
DWPC,3.19,3.08,2.95,5.09,6.72,7.61,8.29,6.79,5.97
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,40.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.9,989.4,990.1,991.3,990.5,988.5,987.0,986.9,984.1
TMPC,8.84,7.64,6.84,12.54,17.54,19.04,15.44,13.04,12.14
UWND,0.9,1.4,0.9,1.0,0.5,0.4,-1.2,-0.8,-0.2
VWND,3.0,2.8,3.1,4.3,6.3,7.9,7.1,8.7,10.2
WSPD,3.132091952673165,3.1304951684997055,3.228002478313795,4.414748010928823,6.319810123729984,7.910120100226039,7.200694410957876,8.736704184073076,10.20196059588548
