,2011-10-09 06:00:00,2011-10-09 09:00:00,2011-10-09 12:00:00,2011-10-09 15:00:00,2011-10-09 18:00:00,2011-10-09 21:00:00,2011-10-10 00:00:00,2011-10-10 03:00:00,2011-10-10 06:00:00
DWPC,7.79,5.76,3.69,6.24,8.26,9.74,10.89,11.43,10.95
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,999.1,999.4,999.9,1000.5,999.2,996.7,996.6,996.6,995.7
TMPC,13.64,12.34,11.64,18.94,24.34,24.54,18.34,15.84,14.04
UWND,-1.0,-0.6,-1.0,-1.3,-1.5,-2.2,-2.9,-2.9,-2.1
VWND,2.9,2.5,1.9,1.3,0.9,0.2,0.3,1.1,1.6
WSPD,3.0675723300355937,2.570992026436488,2.1470910553583886,1.8384776310850237,1.7492855684535902,2.209072203437452,2.9154759474226504,3.1016124838541645,2.6400757564888173
