,2019-08-24 06:00:00,2019-08-24 09:00:00,2019-08-24 12:00:00,2019-08-24 15:00:00,2019-08-24 18:00:00,2019-08-24 21:00:00,2019-08-25 00:00:00,2019-08-25 03:00:00,2019-08-25 06:00:00
DWPC,12.62,11.65,11.57,14.46,15.3,15.66,15.51,13.91,14.31
HCLD,0.0,0.0,28.0,67.0,83.0,88.0,44.0,0.0,26.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,994.5,994.7,995.5,995.8,995.1,993.0,993.0,993.5,991.7
TMPC,13.44,12.34,12.34,18.04,21.34,21.64,18.54,15.14,14.94
UWND,-3.2,-3.1,-3.0,-4.6,-5.1,-5.0,-3.1,-3.5,-4.5
VWND,-2.0,-1.4,-1.4,-1.3,-0.6,-1.6,-1.4,-2.6,-0.6
WSPD,3.773592452822642,3.4014702703389896,3.3105890714493698,4.780167361086848,5.1351728305871065,5.249761899362675,3.4014702703389896,4.360045871318328,4.539823785126467
