,2016-05-18 06:00:00,2016-05-18 09:00:00,2016-05-18 12:00:00,2016-05-18 15:00:00,2016-05-18 18:00:00,2016-05-18 21:00:00,2016-05-19 00:00:00,2016-05-19 03:00:00,2016-05-19 06:00:00
DWPC,5.48,3.47,5.2,9.81,10.42,9.88,10.6,8.35,6.89
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,23.0,0.0,0.0,31.0,97.0,31.0,49.0,0.0,0.0
MCLD,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.02,0.06,0.1,0.27,0.0,0.0
PRES,995.5,994.5,995.6,996.5,996.0,994.6,994.2,995.1,995.3
TMPC,7.24,5.84,7.14,12.34,14.24,17.44,14.44,10.54,8.54
UWND,-1.1,-0.5,-1.1,-2.6,-2.5,-1.7,-1.3,-2.3,-2.5
VWND,-3.7,-3.7,-3.7,-2.6,-1.6,-2.1,-2.8,-2.5,-2.1
WSPD,3.8600518131237567,3.733630940518894,3.8600518131237567,3.6769552621700474,2.968164415931166,2.701851217221259,3.087069808086626,3.3970575502926055,3.2649655434629015
