,2016-12-25 06:00:00,2016-12-25 09:00:00,2016-12-25 12:00:00,2016-12-25 15:00:00,2016-12-25 18:00:00,2016-12-25 21:00:00,2016-12-26 00:00:00,2016-12-26 03:00:00,2016-12-26 06:00:00
DWPC,0.02,-1.23,-0.49,0.54,2.63,4.41,7.39,11.32,13.33
HCLD,0.0,0.0,0.0,27.0,39.0,66.0,80.0,96.0,0.0
LCLD,94.0,17.0,7.0,44.0,94.0,98.0,96.0,100.0,100.0
MCLD,0.0,0.0,0.0,0.0,0.0,65.0,19.0,25.0,1.0
PRCP,0.0,0.0,0.0,0.0,0.48,2.17,0.13,0.5,0.48
PRES,999.4,999.8,998.9,999.0,997.2,995.2,994.2,992.5,990.3
TMPC,0.94,-0.86,-0.16,1.84,3.54,4.74,7.74,11.84,14.14
UWND,-3.0,-3.2,-4.4,-4.8,-5.0,-4.5,-3.5,-2.7,0.1
VWND,-0.1,-0.1,0.3,0.7,0.6,1.9,4.3,6.6,8.6
WSPD,3.0016662039607267,3.2015621187164247,4.41021541423999,4.850773134253961,5.035871324805669,4.884669896727925,5.544366510251645,7.130918594402828,8.600581375697807
