,2016-08-06 06:00:00,2016-08-06 09:00:00,2016-08-06 12:00:00,2016-08-06 15:00:00,2016-08-06 18:00:00,2016-08-06 21:00:00,2016-08-07 00:00:00,2016-08-07 03:00:00,2016-08-07 06:00:00
DWPC,18.14,16.85,16.77,18.39,18.37,18.66,20.72,18.82,17.36
HCLD,99.0,99.0,99.0,97.0,89.0,3.0,-9999.0,0.0,0.0
LCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
PRES,986.7,986.9,987.7,988.4,988.2,987.1,987.3,988.5,988.7
TMPC,19.44,17.94,17.84,22.84,26.04,26.84,24.24,20.14,18.44
UWND,-0.1,-0.4,-0.9,-1.0,-0.3,0.0,-0.7,-1.2,-1.9
VWND,-3.0,-2.8,-2.4,-2.3,-2.7,-2.9,-2.8,-2.7,-1.6
WSPD,3.0016662039607267,2.82842712474619,2.563201123595259,2.5079872407968904,2.716615541441225,2.9,2.886173937932362,2.9546573405388314,2.483948469674844
