,2012-05-12 06:00:00,2012-05-12 09:00:00,2012-05-12 12:00:00,2012-05-12 15:00:00,2012-05-12 18:00:00,2012-05-12 21:00:00,2012-05-13 00:00:00,2012-05-13 03:00:00,2012-05-13 06:00:00
DWPC,8.82,8.26,9.36,11.67,10.29,9.66,13.1,13.19,9.26
HCLD,99.0,98.0,94.0,97.0,97.0,97.0,99.0,99.0,99.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,1.0,15.0,87.0,89.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.06
PRES,994.8,995.0,995.9,996.5,995.8,993.8,994.1,995.4,994.9
TMPC,13.94,13.34,14.04,20.34,25.24,25.44,20.54,15.64,13.24
UWND,0.5,0.1,-0.6,-0.1,-0.2,-0.6,-1.1,-2.9,-2.5
VWND,2.0,2.0,1.4,0.9,0.4,0.1,-2.8,-4.2,-3.6
WSPD,2.0615528128088303,2.0024984394500787,1.5231546211727816,0.9055385138137417,0.447213595499958,0.6082762530298219,3.0083217912982647,5.103920062069938,4.382921400162226
