,2019-05-03 06:00:00,2019-05-03 09:00:00,2019-05-03 12:00:00,2019-05-03 15:00:00,2019-05-03 18:00:00,2019-05-03 21:00:00,2019-05-04 00:00:00,2019-05-04 03:00:00,2019-05-04 06:00:00
DWPC,8.58,7.51,7.1,7.56,10.33,10.27,10.08,7.27,7.87
HCLD,100.0,100.0,100.0,76.0,68.0,63.0,73.0,100.0,99.0
LCLD,97.0,27.0,56.0,97.0,71.0,4.0,6.0,0.0,0.0
MCLD,66.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0
PRCP,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0
PRES,989.6,988.9,989.5,990.7,989.5,988.0,987.9,989.1,988.6
TMPC,10.24,8.84,8.84,10.54,16.54,18.94,15.64,11.24,10.14
UWND,-0.7,-1.1,-1.2,-2.1,-2.3,-2.0,-2.8,-3.1,-2.5
VWND,-4.9,-4.9,-5.3,-4.1,-3.1,-3.0,-4.0,-3.2,-1.5
WSPD,4.949747468305833,5.021951811795889,5.43415126767741,4.606517122512408,3.8600518131237567,3.605551275463989,4.882622246293481,4.455333881989093,2.9154759474226504
