,2011-07-04 06:00:00,2011-07-04 09:00:00,2011-07-04 12:00:00,2011-07-04 15:00:00,2011-07-04 18:00:00,2011-07-04 21:00:00,2011-07-05 00:00:00,2011-07-05 03:00:00,2011-07-05 06:00:00
DWPC,21.0,20.51,19.84,17.94,18.86,20.49,20.8,18.65,17.13
HCLD,98.0,99.0,99.0,99.0,87.0,76.0,26.0,1.0,1.0
LCLD,0.0,0.0,16.0,96.0,48.0,3.0,5.0,0.0,0.0
MCLD,98.0,88.0,54.0,98.0,86.0,88.0,36.0,0.0,0.0
PRCP,0.0,0.57,3.98,22.8,1.97,0.38,0.02,0.0,0.0
PRES,988.6,986.7,987.3,988.7,988.5,987.7,986.4,987.9,987.8
TMPC,21.74,20.94,20.24,18.24,19.84,22.04,22.44,19.04,17.54
UWND,-2.0,-2.7,-2.0,-2.2,-3.3,-2.1,-2.3,-2.3,-2.2
VWND,-0.1,1.0,-0.3,-3.1,-1.2,-1.2,-1.7,-1.0,-1.8
WSPD,2.0024984394500787,2.879236009777594,2.0223748416156684,3.801315561749643,3.5114099732158874,2.4186773244895647,2.8600699292150185,2.5079872407968904,2.8425340807103794
