,2015-04-03 06:00:00,2015-04-03 09:00:00,2015-04-03 12:00:00,2015-04-03 15:00:00,2015-04-03 18:00:00,2015-04-03 21:00:00,2015-04-04 00:00:00,2015-04-04 03:00:00,2015-04-04 06:00:00
DWPC,7.82,9.76,7.52,6.1,0.91,3.39,3.01,0.75,0.17
HCLD,86.0,99.0,1.0,85.0,33.0,0.0,0.0,0.0,0.0
LCLD,18.0,65.0,67.0,95.0,71.0,100.0,84.0,79.0,31.0
MCLD,28.0,94.0,0.0,50.0,46.0,46.0,100.0,18.0,0.0
PRCP,0.0,0.31,0.0,0.04,0.06,1.43,1.5,0.0,0.0
PRES,985.3,984.1,984.9,984.6,984.5,986.9,988.6,991.8,994.7
TMPC,11.84,11.84,11.14,11.94,9.94,6.94,6.34,6.04,3.24
UWND,-2.5,-2.7,-2.4,-3.4,-3.9,2.4,4.6,4.3,2.4
VWND,-1.6,-0.1,-1.0,-5.2,-7.3,-7.7,-5.5,-5.8,-4.0
WSPD,2.968164415931166,2.701851217221259,2.6,6.212889826803627,8.276472678623424,8.065358020571685,7.170076708097341,7.2201108024738785,4.66476151587624
