,2012-10-30 06:00:00,2012-10-30 09:00:00,2012-10-30 12:00:00,2012-10-30 15:00:00,2012-10-30 18:00:00,2012-10-30 21:00:00,2012-10-31 00:00:00,2012-10-31 03:00:00,2012-10-31 06:00:00
DWPC,-1.23,-1.84,-2.35,-3.74,-3.81,-3.51,-2.82,-2.73,-2.78
HCLD,98.0,98.0,100.0,99.0,101.0,100.0,98.0,94.0,94.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.9,986.7,985.1,983.9,982.1,981.1,981.4,981.4,980.9
TMPC,3.64,2.64,1.84,4.44,7.04,7.44,4.34,3.14,1.74
UWND,3.2,3.9,4.6,3.8,4.5,4.5,3.6,4.0,4.2
VWND,-5.5,-5.5,-5.7,-8.8,-7.7,-7.2,-4.5,-4.2,-3.7
WSPD,6.363175307973213,6.7424031324150295,7.3246160308919945,9.585405573057407,8.91852005660132,8.490583018850943,5.762811813689564,5.8,5.597320787662612
