,2014-09-19 06:00:00,2014-09-19 09:00:00,2014-09-19 12:00:00,2014-09-19 15:00:00,2014-09-19 18:00:00,2014-09-19 21:00:00,2014-09-20 00:00:00,2014-09-20 03:00:00,2014-09-20 06:00:00
DWPC,9.48,8.41,7.76,10.64,11.6,12.85,13.36,12.55,12.31
HCLD,0.0,0.0,0.0,0.0,10.0,24.0,48.0,9.0,13.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.4,992.3,992.5,993.1,991.8,989.4,989.3,989.6,988.9
TMPC,10.94,9.54,8.94,16.44,21.64,22.34,16.34,14.44,13.94
UWND,-2.7,-2.6,-2.6,-2.2,-1.9,-1.0,-0.8,-0.3,0.1
VWND,0.7,0.7,1.4,1.6,3.5,3.5,2.8,3.2,3.6
WSPD,2.7892651361962706,2.6925824035672523,2.95296461204668,2.720294101747089,3.9824615503479754,3.640054944640259,2.912043955712207,3.2140317359976396,3.6013886210738213
