,2017-04-26 06:00:00,2017-04-26 09:00:00,2017-04-26 12:00:00,2017-04-26 15:00:00,2017-04-26 18:00:00,2017-04-26 21:00:00,2017-04-27 00:00:00,2017-04-27 03:00:00,2017-04-27 06:00:00
DWPC,14.4,13.42,13.23,15.74,16.26,17.17,17.15,14.84,13.22
HCLD,78.0,73.0,7.0,49.0,81.0,100.0,100.0,100.0,100.0
LCLD,0.0,0.0,72.0,80.0,90.0,98.0,100.0,100.0,100.0
MCLD,30.0,12.0,0.0,0.0,0.0,59.0,17.0,94.0,100.0
PRCP,0.0,0.0,0.0,0.83,0.34,0.84,3.87,14.76,31.19
PRES,974.5,973.6,973.8,972.9,973.2,971.0,970.4,971.1,971.2
TMPC,17.04,15.84,16.14,19.04,18.34,19.34,18.84,15.74,13.84
UWND,-0.9,-0.8,0.5,-0.6,0.8,0.1,2.8,2.6,1.9
VWND,6.2,5.9,6.6,8.4,8.0,6.5,7.3,-1.7,0.0
WSPD,6.264982043070835,5.953990258641679,6.618912297349165,8.42140130857092,8.039900496896712,6.500769185258003,7.818567643756751,3.1064449134018135,1.9
