,2018-02-09 06:00:00,2018-02-09 09:00:00,2018-02-09 12:00:00,2018-02-09 15:00:00,2018-02-09 18:00:00,2018-02-09 21:00:00,2018-02-10 00:00:00,2018-02-10 03:00:00,2018-02-10 06:00:00
DWPC,-3.54,-2.73,-2.49,-1.25,0.69,1.17,-1.68,-3.47,-4.42
HCLD,77.0,100.0,100.0,100.0,100.0,96.0,92.0,98.0,99.0
LCLD,46.0,0.0,0.0,0.0,1.0,1.0,16.0,77.0,84.0
MCLD,97.0,100.0,100.0,100.0,100.0,38.0,68.0,91.0,96.0
PRCP,0.0,0.01,0.0,0.01,0.04,0.0,0.04,0.01,0.04
PRES,995.2,993.7,992.9,993.2,992.7,991.2,992.6,994.1,994.8
TMPC,-0.56,-0.26,-0.26,1.44,3.94,4.44,-0.86,-2.16,-2.86
UWND,-0.9,1.7,2.4,2.8,3.6,2.4,-0.3,-2.0,-1.8
VWND,6.3,5.4,4.6,3.5,1.7,-1.6,-3.6,-4.4,-4.1
WSPD,6.363961030678928,5.661271941887265,5.188448708429139,4.4821869662029945,3.981205847478877,2.8844410203711917,3.6124783736376886,4.833218389437829,4.477722635447622
