,2019-11-04 06:00:00,2019-11-04 09:00:00,2019-11-04 12:00:00,2019-11-04 15:00:00,2019-11-04 18:00:00,2019-11-04 21:00:00,2019-11-05 00:00:00,2019-11-05 03:00:00,2019-11-05 06:00:00
DWPC,1.4,1.73,2.39,3.64,5.3,5.03,4.2,2.57,0.28
HCLD,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0
LCLD,34.0,0.0,6.0,61.0,55.0,100.0,71.0,42.0,21.0
MCLD,100.0,74.0,69.0,93.0,92.0,99.0,100.0,100.0,100.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0
PRES,989.2,987.8,988.3,988.7,988.6,988.9,991.3,993.0,994.9
TMPC,7.14,5.74,5.44,8.44,10.74,10.84,8.34,6.94,4.54
UWND,2.8,2.4,3.1,4.6,5.6,5.3,3.7,2.9,3.1
VWND,6.0,5.8,5.0,4.3,2.8,0.6,0.0,-1.8,-2.0
WSPD,6.6211781428987395,6.276941930590086,5.883026432033091,6.296824596572465,6.260990336999411,5.333854141237834,3.7,3.4132096331752027,3.6891733491393435
