,2017-03-31 06:00:00,2017-03-31 09:00:00,2017-03-31 12:00:00,2017-03-31 15:00:00,2017-03-31 18:00:00,2017-03-31 21:00:00,2017-04-01 00:00:00,2017-04-01 03:00:00,2017-04-01 06:00:00
DWPC,9.01,8.76,8.94,5.02,7.45,6.33,5.06,3.72,2.2
HCLD,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,89.0,100.0,96.0,100.0,88.0,98.0,88.0,99.0,99.0
MCLD,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.23,0.81,0.12,0.05,0.04,0.04,0.03,0.05
PRES,971.9,971.8,973.6,977.5,980.5,982.8,985.6,988.4,990.0
TMPC,10.64,9.74,9.84,6.74,10.84,9.44,7.34,5.84,4.64
UWND,4.0,1.8,2.7,3.5,2.4,2.2,0.8,-0.2,0.3
VWND,4.6,5.1,-3.0,-6.2,-6.3,-6.6,-5.7,-5.3,-4.7
WSPD,6.095900261651268,5.408326913195984,4.036087214122113,7.119691004531026,6.741661516273269,6.957010852370434,5.755866572463264,5.303772242470448,4.709564735726647
