,2015-09-20 06:00:00,2015-09-20 09:00:00,2015-09-20 12:00:00,2015-09-20 15:00:00,2015-09-20 18:00:00,2015-09-20 21:00:00,2015-09-21 00:00:00,2015-09-21 03:00:00,2015-09-21 06:00:00
DWPC,7.93,6.57,6.07,6.08,3.96,4.39,5.4,5.86,7.52
HCLD,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.7,992.8,993.7,994.9,993.8,991.8,991.8,992.9,992.4
TMPC,11.34,10.74,10.14,17.54,21.34,22.34,16.04,14.34,12.84
UWND,-2.1,-2.0,-2.6,-4.1,-3.7,-3.3,-2.2,-3.0,-3.2
VWND,-1.2,-2.1,-2.3,-2.0,-1.2,-1.6,-2.4,-2.1,-0.7
WSPD,2.4186773244895647,2.9,3.4713109915419564,4.561797891182818,3.889730067755345,3.6674241641784495,3.2557641192199416,3.661966684720111,3.2756678708318403
