,2013-03-27 06:00:00,2013-03-27 09:00:00,2013-03-27 12:00:00,2013-03-27 15:00:00,2013-03-27 18:00:00,2013-03-27 21:00:00,2013-03-28 00:00:00,2013-03-28 03:00:00,2013-03-28 06:00:00
DWPC,-2.35,-2.81,-3.23,-2.41,-2.33,-1.82,-0.88,-2.0,-2.71
HCLD,0.0,0.0,6.0,53.0,-9999.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,16.0,42.0,92.0,41.0,1.0
MCLD,0.0,0.0,0.0,47.0,13.0,1.0,-9999.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0
PRES,997.4,997.6,998.2,999.0,998.6,997.2,997.5,998.7,998.8
TMPC,-1.46,-2.06,-2.26,2.64,5.54,6.04,3.94,1.04,-0.06
UWND,2.4,2.2,2.1,2.4,2.8,3.3,1.9,1.2,1.1
VWND,-1.9,-1.6,-1.1,-1.4,-1.6,-1.5,-1.6,-2.0,-1.9
WSPD,3.0610455730027932,2.720294101747089,2.3706539182259396,2.778488797889961,3.2249030993194197,3.6249137920783716,2.483948469674844,2.33238075793812,2.195449840010015
