,2017-06-20 06:00:00,2017-06-20 09:00:00,2017-06-20 12:00:00,2017-06-20 15:00:00,2017-06-20 18:00:00,2017-06-20 21:00:00,2017-06-21 00:00:00,2017-06-21 03:00:00,2017-06-21 06:00:00
DWPC,13.73,12.86,13.73,14.77,14.9,15.43,17.54,13.84,13.7
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
PRES,988.5,988.3,988.8,989.9,989.1,988.3,987.3,987.8,987.4
TMPC,15.74,14.84,16.24,22.44,25.34,25.64,23.84,19.34,18.04
UWND,3.3,3.1,3.1,5.0,4.8,3.9,2.1,2.0,2.0
VWND,1.2,0.1,-0.2,-1.1,-0.7,-1.2,1.0,2.5,2.3
WSPD,3.5114099732158874,3.1016124838541645,3.1064449134018135,5.119570294468081,4.850773134253961,4.080441152620633,2.3259406699226015,3.2015621187164243,3.047950130825634
