,2019-08-16 06:00:00,2019-08-16 09:00:00,2019-08-16 12:00:00,2019-08-16 15:00:00,2019-08-16 18:00:00,2019-08-16 21:00:00,2019-08-17 00:00:00,2019-08-17 03:00:00,2019-08-17 06:00:00
DWPC,15.33,16.39,16.28,19.4,20.55,22.09,22.28,20.64,20.39
HCLD,66.0,68.0,84.0,100.0,100.0,100.0,100.0,0.0,33.0
LCLD,0.0,30.0,42.0,59.0,69.0,67.0,39.0,1.0,2.0
MCLD,33.0,33.0,44.0,33.0,17.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.75,0.36,0.29000000000000004,1.72,1.71,0.22
PRES,988.3,986.8,987.8,987.0,986.4,984.4,984.2,984.9,984.2
TMPC,16.54,17.54,17.14,21.14,23.14,25.34,23.74,21.64,20.94
UWND,-0.2,-1.6,0.1,0.4,2.2,2.3,1.8,0.9,0.6
VWND,0.6,1.5,3.4,6.0,4.7,4.2,2.6,2.5,2.7
WSPD,0.6324555320336759,2.193171219946131,3.4014702703389896,6.013318551349163,5.189412298131649,4.788527957525152,3.1622776601683795,2.6570660511172846,2.7658633371878665
