,2016-12-04 06:00:00,2016-12-04 09:00:00,2016-12-04 12:00:00,2016-12-04 15:00:00,2016-12-04 18:00:00,2016-12-04 21:00:00,2016-12-05 00:00:00,2016-12-05 03:00:00,2016-12-05 06:00:00
DWPC,-2.98,-2.58,-2.36,-1.26,0.89,2.17,1.9,1.15,1.48
HCLD,100.0,100.0,100.0,100.0,100.0,59.0,-9999.0,0.0,0.0
LCLD,0.0,34.0,60.0,58.0,92.0,89.0,99.0,60.0,96.0
MCLD,87.0,99.0,101.0,98.0,100.0,100.0,34.0,0.0,0.0
PRCP,0.0,0.1,0.51,0.74,2.25,1.83,0.04,0.01,0.01
PRES,997.6,995.6,993.6,992.5,990.4,988.4,988.5,989.5,989.9
TMPC,1.14,1.54,1.44,1.74,2.24,2.34,2.04,1.34,1.74
UWND,-1.6,-2.0,-3.1,-3.9,-2.5,-0.5,1.6,2.9,2.6
VWND,1.8,0.0,0.4,1.8,1.2,1.4,1.7,0.1,-0.1
WSPD,2.4083189157584592,2.0,3.125699921617557,4.295346318982906,2.773084924772409,1.4866068747318506,2.3345235059857505,2.9017236257093817,2.6019223662515376
