,2019-04-11 06:00:00,2019-04-11 09:00:00,2019-04-11 12:00:00,2019-04-11 15:00:00,2019-04-11 18:00:00,2019-04-11 21:00:00,2019-04-12 00:00:00,2019-04-12 03:00:00,2019-04-12 06:00:00
DWPC,4.51,5.2,6.65,11.45,12.95,13.57,13.67,13.21,8.3
HCLD,100.0,100.0,96.0,99.0,99.0,100.0,100.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0
MCLD,67.0,0.0,8.0,99.0,99.0,100.0,100.0,100.0,74.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.38,2.11
PRES,980.0,977.9,977.8,976.5,974.4,972.8,972.0,972.8,973.5
TMPC,8.74,9.34,10.14,17.04,22.64,23.04,21.04,18.64,14.84
UWND,-9.1,-8.0,-6.4,-3.3,-1.1,-0.6,-0.3,2.2,5.3
VWND,1.2,2.5,3.2,7.0,11.2,10.3,8.8,9.7,0.8
WSPD,9.17877987534291,8.381527307120106,7.155417527999328,7.738862965578341,11.253888216967502,10.31746092796091,8.805112151472008,9.946356116689167,5.360037313302959
