,2013-12-17 06:00:00,2013-12-17 09:00:00,2013-12-17 12:00:00,2013-12-17 15:00:00,2013-12-17 18:00:00,2013-12-17 21:00:00,2013-12-18 00:00:00,2013-12-18 03:00:00,2013-12-18 06:00:00
DWPC,-6.42,-7.67,-6.33,-5.48,-3.53,-3.83,-6.12,-7.61,-8.9
HCLD,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,22.0,13.0,37.0,23.0,1.0,0.0,0.0,1.0,-9999.0
MCLD,16.0,28.0,94.0,37.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.8,989.5,988.4,989.2,989.6,990.4,991.9,993.9,994.5
TMPC,-5.86,-6.96,-5.46,-3.76,-0.56,-1.56,-4.46,-6.16,-7.56
UWND,3.9,3.6,4.3,7.8,7.6,6.4,5.6,4.8,3.9
VWND,-1.5,-0.6,1.7,0.1,-3.8,-1.4,-1.2,-1.6,-0.9
WSPD,4.178516483155236,3.6496575181789317,4.623851208678757,7.800640999302557,8.497058314499201,6.551335741663681,5.727128425310541,5.059644256269407,4.0024992192379
