,2014-06-16 06:00:00,2014-06-16 09:00:00,2014-06-16 12:00:00,2014-06-16 15:00:00,2014-06-16 18:00:00,2014-06-16 21:00:00,2014-06-17 00:00:00,2014-06-17 03:00:00,2014-06-17 06:00:00
DWPC,20.11,19.7,20.01,21.87,22.48,22.96,23.91,22.54,20.74
HCLD,97.0,97.0,99.0,72.0,2.0,25.0,93.0,42.0,20.0
LCLD,3.0,4.0,10.0,58.0,10.0,5.0,-9999.0,0.0,0.0
MCLD,0.0,1.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.11,0.0,0.02,0.09,0.14,1.01,0.0,0.0
PRES,987.9,988.2,990.0,990.6,989.8,989.0,988.1,988.7,988.7
TMPC,20.54,20.04,20.54,24.54,28.64,29.24,26.74,23.54,22.34
UWND,1.6,2.5,1.5,0.2,0.4,1.3,0.1,-0.3,1.0
VWND,2.3,1.5,0.6,1.5,2.2,3.7,2.7,3.6,4.2
WSPD,2.80178514522438,2.9154759474226504,1.6155494421403511,1.5132745950421556,2.23606797749979,3.9217343102255158,2.701851217221259,3.6124783736376886,4.317406628984581
