,2014-12-11 06:00:00,2014-12-11 09:00:00,2014-12-11 12:00:00,2014-12-11 15:00:00,2014-12-11 18:00:00,2014-12-11 21:00:00,2014-12-12 00:00:00,2014-12-12 03:00:00,2014-12-12 06:00:00
DWPC,-4.13,-4.37,-4.79,-5.38,-5.8,-4.9,-4.79,-4.7,-4.83
HCLD,0.0,1.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.0,995.6,996.2,996.9,996.1,995.7,996.3,996.1,997.2
TMPC,-2.06,-2.16,-2.46,-0.76,2.44,2.74,-1.06,-1.56,-1.96
UWND,0.4,1.2,1.2,1.5,2.5,2.6,2.5,3.1,2.2
VWND,-2.3,-2.3,-2.1,-2.1,-1.5,-1.4,-1.2,-1.2,-1.0
WSPD,2.33452350598575,2.5942243542145693,2.4186773244895647,2.5806975801127883,2.9154759474226504,2.95296461204668,2.773084924772409,3.3241540277189325,2.4166091947189146
