,2019-01-17 06:00:00,2019-01-17 09:00:00,2019-01-17 12:00:00,2019-01-17 15:00:00,2019-01-17 18:00:00,2019-01-17 21:00:00,2019-01-18 00:00:00,2019-01-18 03:00:00,2019-01-18 06:00:00
DWPC,-1.39,-0.58,0.04,0.65,1.93,1.47,0.37,-1.71,-1.73
HCLD,32.0,1.0,51.0,94.0,64.0,33.0,17.0,0.0,0.0
LCLD,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0
MCLD,100.0,100.0,100.0,66.0,83.0,3.0,1.0,0.0,0.0
PRCP,0.0,1.62,1.96,0.71,0.29,0.09000000000000001,0.08,0.11,0.060000000000000005
PRES,994.2,992.5,990.3,989.6,988.2,987.2,989.4,990.7,992.0
TMPC,-0.56,-0.26,0.34,0.74,2.04,1.64,0.74,-0.26,-0.76
UWND,-2.2,-2.0,-2.6,-2.0,0.5,1.6,2.6,2.8,2.6
VWND,2.0,1.1,-0.1,0.8,0.7,-1.7,-2.4,-3.1,-1.5
WSPD,2.973213749463701,2.2825424421026654,2.6019223662515376,2.154065922853802,0.8602325267042626,2.3345235059857505,3.5383612025908264,4.177319714841085,3.001666203960727
