,2014-03-08 06:00:00,2014-03-08 09:00:00,2014-03-08 12:00:00,2014-03-08 15:00:00,2014-03-08 18:00:00,2014-03-08 21:00:00,2014-03-09 00:00:00,2014-03-09 03:00:00,2014-03-09 06:00:00
DWPC,-0.99,-0.72,0.05,0.86,0.81,-0.74,-2.56,-4.37,-5.86
HCLD,83.0,76.0,36.0,66.0,78.0,82.0,48.0,7.0,9.0
LCLD,0.0,1.0,1.0,42.0,84.0,87.0,77.0,92.0,100.0
MCLD,8.0,73.0,85.0,53.0,77.0,2.0,34.0,47.0,1.0
PRCP,0.0,0.0,0.04,0.03,0.26,0.13,0.03,0.03,0.04
PRES,987.1,987.5,988.6,990.3,991.8,991.9,994.0,995.4,996.0
TMPC,1.24,0.74,0.84,2.74,3.94,2.84,0.04,-1.26,-2.26
UWND,2.4,1.9,0.2,0.3,0.4,0.0,0.1,0.6,0.1
VWND,1.3,-0.7,-2.9,-3.0,-4.3,-4.7,-5.1,-4.0,-3.8
WSPD,2.7294688127912363,2.0248456731316584,2.9068883707497264,3.014962686336267,4.318564576337836,4.7,5.10098029794274,4.044749683231337,3.8013155617496426
