,2017-06-25 06:00:00,2017-06-25 09:00:00,2017-06-25 12:00:00,2017-06-25 15:00:00,2017-06-25 18:00:00,2017-06-25 21:00:00,2017-06-26 00:00:00,2017-06-26 03:00:00,2017-06-26 06:00:00
DWPC,8.54,7.91,10.37,11.14,11.14,11.87,13.81,10.21,9.43
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.0,0.0
PRES,992.7,992.7,993.6,994.8,994.3,993.4,992.9,993.8,994.4
TMPC,13.24,12.84,12.94,18.34,20.44,20.34,17.94,13.14,11.24
UWND,2.6,4.2,4.0,5.2,6.5,7.0,3.9,3.4,3.4
VWND,2.4,1.8,0.2,-2.5,-2.5,-2.0,-1.0,-1.1,-0.7
WSPD,3.5383612025908264,4.5694638635183455,4.004996878900157,5.769748694700663,6.96419413859206,7.280109889280518,4.026164427839479,3.5735136770411273,3.471310991541956
