,2015-04-22 06:00:00,2015-04-22 09:00:00,2015-04-22 12:00:00,2015-04-22 15:00:00,2015-04-22 18:00:00,2015-04-22 21:00:00,2015-04-23 00:00:00,2015-04-23 03:00:00,2015-04-23 06:00:00
DWPC,2.11,1.16,-1.69,-2.06,-1.34,-2.51,-1.93,-1.67,-1.59
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,35.0,96.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0
MCLD,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.86,0.0,0.02,0.02,0.0,0.0,0.0,0.0
PRES,981.5,981.4,983.8,985.7,986.2,985.7,986.3,987.9,988.3
TMPC,6.44,5.74,2.84,5.24,8.24,10.14,8.74,5.94,4.64
UWND,5.1,5.9,6.7,7.5,8.3,8.9,5.8,4.4,4.3
VWND,-3.7,-1.5,-2.9,-4.4,-3.4,-3.3,-1.8,-0.9,-0.5
WSPD,6.300793600809346,6.087692502089769,7.3006848993775915,8.69540108333135,8.969392398596463,9.49210198006743,6.072890580275591,4.491102314577124,4.328972164382672
