,2019-08-02 06:00:00,2019-08-02 09:00:00,2019-08-02 12:00:00,2019-08-02 15:00:00,2019-08-02 18:00:00,2019-08-02 21:00:00,2019-08-03 00:00:00,2019-08-03 03:00:00,2019-08-03 06:00:00
DWPC,16.3,14.35,14.11,17.6,18.86,18.3,18.86,15.74,14.75
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.6,992.4,993.1,993.3,992.3,991.4,991.3,991.8,991.1
TMPC,17.14,15.24,15.34,20.84,24.04,24.34,21.84,17.24,16.04
UWND,-3.0,-3.0,-2.7,-3.1,-2.5,-1.6,-1.4,-2.1,-1.7
VWND,-2.5,-1.4,-1.8,-1.7,-2.1,-2.9,-2.3,-1.9,-1.6
WSPD,3.905124837953327,3.3105890714493698,3.2449961479175906,3.5355339059327378,3.2649655434629015,3.312099032335839,2.692582403567252,2.831960451701259,2.3345235059857505
