,2011-01-27 06:00:00,2011-01-27 09:00:00,2011-01-27 12:00:00,2011-01-27 15:00:00,2011-01-27 18:00:00,2011-01-27 21:00:00,2011-01-28 00:00:00,2011-01-28 03:00:00,2011-01-28 06:00:00
DWPC,-6.04,-6.0,-7.52,-5.82,-2.82,-1.3,-1.88,-2.52,-4.79
HCLD,13.0,0.0,0.0,82.0,82.0,84.0,48.0,50.0,22.0
LCLD,93.0,87.0,61.0,4.0,32.0,40.0,94.0,86.0,66.0
MCLD,1.0,0.0,0.0,54.0,96.0,96.0,100.0,100.0,100.0
PRCP,0.0,0.06,0.02,0.0,0.05,0.04,0.26,0.36,0.09
PRES,989.9,989.2,987.6,986.9,983.9,981.1,981.3,981.6,982.0
TMPC,-5.46,-5.26,-7.06,-5.06,-1.86,-0.46,-1.66,-2.36,-4.46
UWND,2.5,3.6,3.1,4.1,4.2,5.7,4.3,3.6,2.8
VWND,-0.3,0.4,2.2,3.2,5.2,3.5,0.8,-1.9,-2.9
WSPD,2.5179356624028344,3.622154055254967,3.801315561749643,5.200961449578338,6.684309986827362,6.688796603276257,4.3737855457258075,4.070626487409524,4.031128874149275
