,2018-07-20 06:00:00,2018-07-20 09:00:00,2018-07-20 12:00:00,2018-07-20 15:00:00,2018-07-20 18:00:00,2018-07-20 21:00:00,2018-07-21 00:00:00,2018-07-21 03:00:00,2018-07-21 06:00:00
DWPC,20.19,20.19,20.2,21.57,23.57,22.75,23.1,19.79,18.25
HCLD,70.0,9.0,5.0,2.0,37.0,1.0,0.0,0.0,0.0
LCLD,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
MCLD,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,3.98,0.0,0.0,4.64,0.07,0.0,0.05,0.0
PRES,982.2,980.8,981.3,981.9,981.7,980.6,980.3,981.4,981.7
TMPC,21.34,20.84,21.34,25.54,26.84,27.54,25.64,20.94,19.04
UWND,-0.3,2.0,3.3,6.5,6.0,7.0,4.1,2.9,3.3
VWND,5.4,5.3,4.1,2.6,2.0,1.2,0.3,-1.4,0.1
WSPD,5.408326913195984,5.664803615307419,5.263078946776306,7.000714249274855,6.324555320336759,7.102112361825881,4.110960958218893,3.2202484376209237,3.3015148038438356
