,2014-04-03 06:00:00,2014-04-03 09:00:00,2014-04-03 12:00:00,2014-04-03 15:00:00,2014-04-03 18:00:00,2014-04-03 21:00:00,2014-04-04 00:00:00,2014-04-04 03:00:00,2014-04-04 06:00:00
DWPC,10.41,11.07,12.05,12.83,16.17,16.7,16.11,17.49,16.75
HCLD,78.0,99.0,99.0,99.0,99.0,72.0,62.0,68.0,96.0
LCLD,98.0,96.0,92.0,66.0,70.0,81.0,97.0,68.0,18.0
MCLD,0.0,73.0,99.0,98.0,42.0,26.0,2.0,48.0,16.0
PRCP,0.0,1.37,14.49,7.14,0.13,0.1,0.46,9.95,11.42
PRES,985.2,982.0,980.3,978.0,978.6,977.6,977.3,975.6,974.3
TMPC,11.04,11.34,12.34,13.14,17.84,19.24,16.64,18.14,17.64
UWND,-4.4,-4.1,-3.3,-4.3,0.3,-1.8,-3.0,0.7,2.1
VWND,0.2,-0.1,-1.3,0.8,0.7,-0.6,1.3,5.2,5.6
WSPD,4.404543109109048,4.1012193308819755,3.5468295701936396,4.3737855457258075,0.7615773105863908,1.8973665961010275,3.269556544854363,5.246903848937962,5.980802621722272
