,2017-01-16 06:00:00,2017-01-16 09:00:00,2017-01-16 12:00:00,2017-01-16 15:00:00,2017-01-16 18:00:00,2017-01-16 21:00:00,2017-01-17 00:00:00,2017-01-17 03:00:00,2017-01-17 06:00:00
DWPC,-0.36,0.06,0.56,2.44,2.95,5.03,6.19,8.72,9.62
HCLD,70.0,90.0,100.0,100.0,100.0,99.0,99.0,100.0,28.0
LCLD,73.0,96.0,98.0,96.0,100.0,95.0,99.0,99.0,93.0
MCLD,61.0,76.0,58.0,92.0,86.0,97.0,93.0,97.0,9.0
PRCP,0.0,0.06,0.12,0.1,1.23,5.3,2.15,6.24,2.95
PRES,997.9,996.9,995.6,994.2,992.1,988.7,987.4,985.1,983.5
TMPC,0.34,0.44,0.94,2.84,3.34,5.44,6.44,9.04,9.94
UWND,-2.3,-2.4,-2.8,-3.8,-3.0,-1.4,-2.1,-0.5,1.6
VWND,1.0,0.4,2.1,2.0,3.0,3.2,3.4,4.3,3.9
WSPD,2.5079872407968904,2.4331050121192876,3.5,4.294182110716777,4.242640687119285,3.492849839314596,3.996248240537617,4.328972164382672,4.215447781671599
