,2013-09-30 06:00:00,2013-09-30 09:00:00,2013-09-30 12:00:00,2013-09-30 15:00:00,2013-09-30 18:00:00,2013-09-30 21:00:00,2013-10-01 00:00:00,2013-10-01 03:00:00,2013-10-01 06:00:00
DWPC,10.35,10.24,9.91,14.09,13.57,12.6,13.05,13.43,14.31
HCLD,30.0,62.0,48.0,20.0,8.0,34.0,42.0,39.0,27.0
LCLD,-9999.0,4.0,2.0,51.0,35.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
PRES,988.5,987.7,988.1,988.0,987.1,985.5,986.0,986.9,986.7
TMPC,12.64,11.44,10.54,18.54,23.04,24.44,18.24,16.34,15.34
UWND,-2.0,-1.7,-1.2,-0.3,0.4,1.3,0.8,0.7,0.6
VWND,-1.2,-0.6,0.4,2.0,2.7,2.7,2.5,2.8,3.1
WSPD,2.33238075793812,1.8027756377319946,1.2649110640673518,2.0223748416156684,2.7294688127912363,2.9966648127543394,2.6248809496813377,2.886173937932362,3.157530680769389
