,2017-05-29 06:00:00,2017-05-29 09:00:00,2017-05-29 12:00:00,2017-05-29 15:00:00,2017-05-29 18:00:00,2017-05-29 21:00:00,2017-05-30 00:00:00,2017-05-30 03:00:00,2017-05-30 06:00:00
DWPC,12.86,12.37,13.06,14.41,12.61,13.86,14.94,11.69,10.29
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.01,0.01
PRES,984.9,984.0,985.4,986.6,986.3,986.0,986.1,988.7,989.4
TMPC,15.24,14.44,15.44,20.94,23.54,22.64,20.04,15.24,13.04
UWND,3.3,3.3,3.9,5.4,6.7,7.6,3.6,3.5,3.3
VWND,1.1,1.2,1.9,1.8,1.0,-0.2,-0.2,-1.1,-0.3
WSPD,3.478505426185217,3.5114099732158874,4.338202392696772,5.692099788303083,6.774215821775979,7.602631123499285,3.605551275463989,3.6687872655688283,3.313608305156178
