,2011-05-02 06:00:00,2011-05-02 09:00:00,2011-05-02 12:00:00,2011-05-02 15:00:00,2011-05-02 18:00:00,2011-05-02 21:00:00,2011-05-03 00:00:00,2011-05-03 03:00:00,2011-05-03 06:00:00
DWPC,5.11,5.45,5.63,6.39,5.86,6.81,6.66,6.01,5.95
HCLD,98.0,99.0,87.0,37.0,85.0,84.0,100.0,58.0,36.0
LCLD,100.0,81.0,43.0,0.0,0.0,0.0,4.0,0.0,2.0
MCLD,99.0,99.0,49.0,0.0,6.0,76.0,96.0,96.0,100.0
PRCP,0.0,2.34,0.0,0.0,0.0,0.01,0.13,0.04,0.47
PRES,992.7,993.4,994.2,996.5,996.0,996.6,995.9,996.7,997.2
TMPC,6.54,6.74,6.74,11.34,14.34,12.14,10.54,9.14,8.14
UWND,-0.1,-0.7,-0.1,-0.2,-0.2,1.7,-0.2,0.0,0.8
VWND,-3.0,-2.5,-2.7,-3.5,-4.5,-1.4,-2.0,-1.8,-2.2
WSPD,3.0016662039607267,2.596150997149434,2.701851217221259,3.5057096285916205,4.504442251822083,2.202271554554524,2.009975124224178,1.8,2.340939982143925
