,2016-10-10 06:00:00,2016-10-10 09:00:00,2016-10-10 12:00:00,2016-10-10 15:00:00,2016-10-10 18:00:00,2016-10-10 21:00:00,2016-10-11 00:00:00,2016-10-11 03:00:00,2016-10-11 06:00:00
DWPC,8.68,7.98,7.53,7.55,6.85,7.19,8.7,9.37,9.22
HCLD,0.0,0.0,0.0,13.0,27.0,26.0,56.0,96.0,80.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,71.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,999.0,999.0,999.6,1000.4,999.3,997.3,997.6,998.0,997.7
TMPC,11.34,10.64,10.34,17.94,22.14,22.64,16.74,16.04,14.84
UWND,0.1,-0.6,0.1,-0.2,1.2,0.5,-0.9,-0.7,-1.6
VWND,0.3,0.6,1.5,2.8,2.9,3.3,3.1,3.0,3.2
WSPD,0.31622776601683794,0.848528137423857,1.5033296378372907,2.80713376952364,3.138470965295043,3.337663853655727,3.228002478313795,3.0805843601498726,3.577708763999664
