,2013-11-24 06:00:00,2013-11-24 09:00:00,2013-11-24 12:00:00,2013-11-24 15:00:00,2013-11-24 18:00:00,2013-11-24 21:00:00,2013-11-25 00:00:00,2013-11-25 03:00:00,2013-11-25 06:00:00
DWPC,-18.58,-19.4,-19.83,-20.43,-20.91,-20.95,-19.89,-19.9,-20.07
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,60.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1009.8,1010.3,1010.6,1010.8,1009.7,1006.3,1005.3,1004.3,1002.5
TMPC,-7.36,-7.96,-8.46,-7.36,-4.66,-3.46,-5.06,-5.06,-5.06
UWND,0.1,0.9,1.5,0.8,1.8,1.3,0.6,0.8,0.7
VWND,-5.2,-3.7,-2.9,-2.2,-0.2,0.2,1.8,3.0,4.1
WSPD,5.200961449578338,3.8078865529319543,3.2649655434629015,2.340939982143925,1.8110770276274835,1.3152946437965907,1.8973665961010275,3.104834939252005,4.159326868617084
