,2018-10-03 06:00:00,2018-10-03 09:00:00,2018-10-03 12:00:00,2018-10-03 15:00:00,2018-10-03 18:00:00,2018-10-03 21:00:00,2018-10-04 00:00:00,2018-10-04 03:00:00,2018-10-04 06:00:00
DWPC,18.95,19.03,18.61,19.33,19.48,20.23,19.83,19.69,19.64
HCLD,72.0,100.0,78.0,48.0,24.0,59.0,30.0,0.0,19.0
LCLD,0.0,0.0,0.0,2.0,1.0,37.0,21.0,1.0,1.0
MCLD,0.0,0.0,17.0,54.0,27.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.06,0.0,0.01,0.02,0.0,0.21
PRES,989.9,988.5,987.9,987.4,985.6,983.0,983.0,983.7,984.1
TMPC,19.74,19.94,19.64,25.54,28.74,27.14,25.64,25.34,24.54
UWND,-2.3,-0.6,0.8,3.1,3.9,2.5,1.5,4.0,5.0
VWND,2.9,3.8,3.9,6.2,7.5,5.8,6.6,6.8,4.7
WSPD,3.7013511046643495,3.8470768123342687,3.9812058474788765,6.931810730249349,8.453401682163221,6.315853069855251,6.768308503607086,7.889233169326408,6.862215385719105
