,2010-11-14 06:00:00,2010-11-14 09:00:00,2010-11-14 12:00:00,2010-11-14 15:00:00,2010-11-14 18:00:00,2010-11-14 21:00:00,2010-11-15 00:00:00,2010-11-15 03:00:00,2010-11-15 06:00:00
DWPC,0.0,-0.58,-1.32,-2.55,-3.95,-1.53,-0.14,-0.57,-0.87
HCLD,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,1.0,1.0,1.0,1.0,1.0,0.0,26.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.5,987.5,987.8,988.9,988.5,986.9,987.6,987.7,987.3
TMPC,3.24,1.54,0.34,3.54,8.34,9.04,5.34,3.64,2.74
UWND,4.1,4.3,4.4,6.1,6.5,5.1,2.6,2.8,2.2
VWND,2.0,1.9,1.6,0.0,0.1,1.5,2.5,2.6,2.6
WSPD,4.561797891182818,4.701063709417263,4.68187996428785,6.1,6.500769185258003,5.316013544000805,3.606937759374287,3.82099463490856,3.4058772731852804
