,2010-06-20 06:00:00,2010-06-20 09:00:00,2010-06-20 12:00:00,2010-06-20 15:00:00,2010-06-20 18:00:00,2010-06-20 21:00:00,2010-06-21 00:00:00,2010-06-21 03:00:00,2010-06-21 06:00:00
DWPC,17.34,15.69,16.52,20.1,22.03,22.7,23.13,21.87,21.59
HCLD,14.0,33.0,99.0,100.0,100.0,97.0,83.0,95.0,101.0
LCLD,0.0,1.0,9.0,8.0,2.0,2.0,0.0,4.0,22.0
MCLD,0.0,3.0,43.0,77.0,51.0,38.0,2.0,9.0,11.0
PRCP,0.0,0.17,1.8,0.49,0.82,0.0,0.6,0.0,1.38
PRES,990.5,990.8,991.6,991.8,991.1,989.2,988.1,987.4,985.5
TMPC,19.24,18.54,17.94,23.74,27.14,29.24,26.54,24.24,23.04
UWND,-0.4,-0.1,-1.0,-1.0,-0.7,-2.3,-3.5,-3.9,-2.6
VWND,-1.8,-2.2,-0.5,-0.3,0.0,-0.8,1.0,1.4,6.0
WSPD,1.8439088914585775,2.202271554554524,1.118033988749895,1.044030650891055,0.7,2.435159132377184,3.640054944640259,4.1436698710201325,6.539113089708726
