,2016-11-09 06:00:00,2016-11-09 09:00:00,2016-11-09 12:00:00,2016-11-09 15:00:00,2016-11-09 18:00:00,2016-11-09 21:00:00,2016-11-10 00:00:00,2016-11-10 03:00:00,2016-11-10 06:00:00
DWPC,4.43,3.46,2.87,3.18,2.61,1.56,0.94,0.64,0.26
HCLD,0.0,0.0,0.0,0.0,8.0,24.0,12.0,30.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,998.0,998.2,999.3,1000.6,999.7,998.2,998.7,999.0,998.6
TMPC,7.74,6.44,5.24,7.94,11.74,12.14,7.74,6.64,5.94
UWND,1.0,0.9,1.0,0.6,0.6,0.9,1.2,1.9,2.5
VWND,-4.3,-4.2,-3.7,-4.3,-4.0,-3.3,-1.9,-0.9,0.1
WSPD,4.414748010928823,4.295346318982906,3.83275357934736,4.341658669218481,4.044749683231337,3.420526275297414,2.247220505424423,2.1023796041628637,2.5019992006393608
