,2014-11-22 06:00:00,2014-11-22 09:00:00,2014-11-22 12:00:00,2014-11-22 15:00:00,2014-11-22 18:00:00,2014-11-22 21:00:00,2014-11-23 00:00:00,2014-11-23 03:00:00,2014-11-23 06:00:00
DWPC,-2.79,0.23,3.52,6.13,7.21,8.91,7.75,6.27,5.45
HCLD,-9999.0,0.0,32.0,49.0,37.0,49.0,79.0,91.0,99.0
LCLD,75.0,75.0,99.0,99.0,97.0,46.0,84.0,77.0,7.0
MCLD,42.0,0.0,0.0,23.0,1.0,1.0,19.0,37.0,97.0
PRCP,0.0,0.08,0.15,0.44,0.47,0.04,0.03,0.07,0.31
PRES,995.7,993.9,992.2,991.7,989.4,987.5,987.4,986.6,985.2
TMPC,-0.06,1.14,4.14,6.74,8.14,10.94,9.24,8.54,7.54
UWND,-0.5,0.8,1.5,2.1,2.1,2.0,1.6,1.5,1.2
VWND,5.8,5.6,5.6,6.0,6.2,6.1,5.8,6.1,6.9
WSPD,5.821511831131154,5.65685424949238,5.797413216254298,6.356886030125127,6.545991139621258,6.4195015382816125,6.016643582596529,6.281719509815764,7.003570517957251
