,2014-06-23 06:00:00,2014-06-23 09:00:00,2014-06-23 12:00:00,2014-06-23 15:00:00,2014-06-23 18:00:00,2014-06-23 21:00:00,2014-06-24 00:00:00,2014-06-24 03:00:00,2014-06-24 06:00:00
DWPC,20.11,19.46,20.25,22.26,20.96,22.03,23.01,21.08,19.85
HCLD,95.0,83.0,81.0,83.0,99.0,99.0,97.0,93.0,85.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MCLD,60.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
PRCP,0.0,0.0,2.51,0.66,0.13,0.17,0.53,4.65,1.52
PRES,983.9,983.6,984.7,984.6,985.2,983.7,984.1,984.7,984.6
TMPC,21.54,20.54,21.04,25.84,28.94,28.94,26.44,22.04,20.74
UWND,1.7,0.2,1.4,1.0,2.7,2.5,1.5,2.0,0.8
VWND,0.6,2.3,2.0,3.5,3.4,2.6,2.2,1.5,1.4
WSPD,1.8027756377319946,2.308679276123039,2.4413111231467406,3.640054944640259,4.341658669218482,3.606937759374287,2.6627053911388696,2.5,1.6124515496597098
